0,0.9121461491415837
1,0.9187808527368834
2,0.9156710060722548
3,0.8096249617753699
4,0.8874530383120006
5,0.9079878554890568
6,0.911474487789961
7,0.9057298720020968
8,0.8751146738893012
9,0.9076056091913848
