0,0.9120888121969337
1,0.9305786116814467
2,0.915149512909003
3,0.8901833690096546
4,0.8696130575335288
5,0.9247684679568393
6,0.9249814337512561
7,0.9286100432484378
8,0.9377757634004628
9,0.9360583853916389
